time,v(eps_s),v(alpha),vdd#branch
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.405700000000000091e-04
1.000000000000000048e-04,4.999999999999999774e-07,0.000000000000000000e+00,-2.405700000000000091e-04
2.000000000000000096e-04,9.999999999999999547e-07,0.000000000000000000e+00,-2.405700000000000091e-04
4.000000000000000192e-04,1.999999999999999909e-06,0.000000000000000000e+00,-2.405700000000000091e-04
8.000000000000000383e-04,3.999999999999999819e-06,0.000000000000000000e+00,-2.405700000000000091e-04
1.600000000000000077e-03,7.999999999999999638e-06,0.000000000000000000e+00,-2.405700000000000091e-04
3.200000000000000153e-03,1.599999999999999928e-05,0.000000000000000000e+00,-2.405700000000000091e-04
6.400000000000000307e-03,3.199999999999999855e-05,0.000000000000000000e+00,-2.405700000000000091e-04
1.280000000000000061e-02,6.399999999999999710e-05,0.000000000000000000e+00,-2.405700000000000091e-04
2.280000000000000082e-02,1.140000000000000063e-04,0.000000000000000000e+00,-2.405700000000000091e-04
3.280000000000000276e-02,1.640000000000000019e-04,0.000000000000000000e+00,-2.405700000000000091e-04
4.279999999999999777e-02,2.139999999999999975e-04,0.000000000000000000e+00,-2.405700000000000091e-04
5.279999999999999971e-02,2.640000000000000202e-04,0.000000000000000000e+00,-2.405700000000000091e-04
6.279999999999999472e-02,3.139999999999999888e-04,0.000000000000000000e+00,-2.405700000000000091e-04
7.280000000000000360e-02,3.640000000000000115e-04,0.000000000000000000e+00,-2.405700000000000091e-04
8.279999999999999860e-02,4.139999999999999800e-04,0.000000000000000000e+00,-2.405700000000000091e-04
9.279999999999999361e-02,4.640000000000000027e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.028000000000000025e-01,5.140000000000000254e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.127999999999999975e-01,5.640000000000000482e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.228000000000000064e-01,6.139999999999999625e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.328000000000000014e-01,6.639999999999999852e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.428000000000000103e-01,7.140000000000000079e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.527999999999999914e-01,7.640000000000000306e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.628000000000000003e-01,8.140000000000000534e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.728000000000000091e-01,8.639999999999999677e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.827999999999999903e-01,9.139999999999999904e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.927999999999999992e-01,9.640000000000000131e-04,0.000000000000000000e+00,-2.405700000000000091e-04
2.028000000000000080e-01,1.013999999999999927e-03,0.000000000000000000e+00,-2.405700000000000091e-04
2.127999999999999892e-01,1.064000000000000059e-03,0.000000000000000000e+00,-2.405700000000000091e-04
2.227999999999999980e-01,1.113999999999999973e-03,0.000000000000000000e+00,-2.405700000000000091e-04
2.328000000000000069e-01,1.164000000000000104e-03,0.000000000000000000e+00,-2.405700000000000091e-04
2.427999999999999881e-01,1.214000000000000018e-03,0.000000000000000000e+00,-2.405700000000000091e-04
2.528000000000000247e-01,1.263999999999999933e-03,0.000000000000000000e+00,-2.405700000000000091e-04
2.627999999999999781e-01,1.314000000000000064e-03,0.000000000000000000e+00,-2.405700000000000091e-04
2.727999999999999869e-01,1.363999999999999978e-03,0.000000000000000000e+00,-2.405700000000000091e-04
2.827999999999999958e-01,1.413999999999999892e-03,0.000000000000000000e+00,-2.405700000000000091e-04
2.928000000000000047e-01,1.464000000000000024e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.028000000000000136e-01,1.513999999999999938e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.128000000000000225e-01,1.564000000000000069e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.227999999999999758e-01,1.613999999999999983e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.327999999999999847e-01,1.663999999999999898e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.427999999999999936e-01,1.714000000000000029e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.528000000000000025e-01,1.763999999999999943e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.628000000000000114e-01,1.814000000000000074e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.728000000000000203e-01,1.863999999999999988e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.827999999999999736e-01,1.913999999999999903e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.927999999999999825e-01,1.964000000000000034e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.027999999999999914e-01,2.014000000000000165e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.128000000000000003e-01,2.063999999999999863e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.228000000000000091e-01,2.113999999999999994e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.328000000000000180e-01,2.164000000000000125e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.428000000000000269e-01,2.213999999999999822e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.527999999999999803e-01,2.263999999999999953e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.627999999999999892e-01,2.314000000000000085e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.727999999999999980e-01,2.364000000000000216e-03,0.000000000000000000e+00,-2.405700000000000091e-04
