time,v(eps_s),v(alpha),vdd#branch
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.405700000000000091e-04
1.000000000000000048e-04,2.999993999999999805e-07,0.000000000000000000e+00,-2.405700000000000091e-04
2.000000000000000096e-04,5.999987999999999609e-07,0.000000000000000000e+00,-2.405700000000000091e-04
4.000000000000000192e-04,1.199998000000000102e-06,0.000000000000000000e+00,-2.405700000000000091e-04
8.000000000000000383e-04,2.399994999999999965e-06,0.000000000000000000e+00,-2.405700000000000091e-04
1.600000000000000077e-03,4.799989999999999930e-06,0.000000000000000000e+00,-2.405700000000000091e-04
3.200000000000000153e-03,9.599980999999999253e-06,0.000000000000000000e+00,-2.405700000000000091e-04
6.400000000000000307e-03,1.919995999999999972e-05,0.000000000000000000e+00,-2.405700000000000091e-04
1.280000000000000061e-02,3.839991999999999944e-05,0.000000000000000000e+00,-2.405700000000000091e-04
2.280000000000000082e-02,6.839985999999999939e-05,0.000000000000000000e+00,-2.405700000000000091e-04
3.280000000000000276e-02,9.839980000000000612e-05,0.000000000000000000e+00,-2.405700000000000091e-04
4.279999999999999777e-02,1.283997000000000100e-04,0.000000000000000000e+00,-2.405700000000000091e-04
5.279999999999999971e-02,1.583997000000000074e-04,0.000000000000000000e+00,-2.405700000000000091e-04
6.279999999999999472e-02,1.883995999999999978e-04,0.000000000000000000e+00,-2.405700000000000091e-04
7.280000000000000360e-02,2.183995999999999952e-04,0.000000000000000000e+00,-2.405700000000000091e-04
8.279999999999999860e-02,2.483995000000000127e-04,0.000000000000000000e+00,-2.405700000000000091e-04
9.279999999999999361e-02,2.783994000000000030e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.028000000000000025e-01,3.083993999999999733e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.127999999999999975e-01,3.383993000000000179e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.228000000000000064e-01,3.683992999999999881e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.328000000000000014e-01,3.983991999999999785e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.428000000000000103e-01,4.283991000000000231e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.527999999999999914e-01,4.583990999999999934e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.628000000000000003e-01,4.883990000000000380e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.728000000000000091e-01,5.183990000000000082e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.827999999999999903e-01,5.483989000000000528e-04,0.000000000000000000e+00,-2.405700000000000091e-04
1.927999999999999992e-01,5.783987999999999890e-04,0.000000000000000000e+00,-2.405700000000000091e-04
2.028000000000000080e-01,6.083987999999999592e-04,0.000000000000000000e+00,-2.405700000000000091e-04
2.127999999999999892e-01,6.383987000000000038e-04,0.000000000000000000e+00,-2.405700000000000091e-04
2.227999999999999980e-01,6.683986999999999741e-04,0.000000000000000000e+00,-2.405700000000000091e-04
2.328000000000000069e-01,6.983986000000000187e-04,0.000000000000000000e+00,-2.405700000000000091e-04
2.427999999999999881e-01,7.283984999999999549e-04,0.000000000000000000e+00,-2.405700000000000091e-04
2.528000000000000247e-01,7.583985000000000335e-04,0.000000000000000000e+00,-2.405700000000000091e-04
2.627999999999999781e-01,7.883983999999999697e-04,0.000000000000000000e+00,-2.405700000000000091e-04
2.727999999999999869e-01,8.183984000000000484e-04,0.000000000000000000e+00,-2.405700000000000091e-04
2.827999999999999958e-01,8.483982999999999846e-04,0.000000000000000000e+00,-2.405700000000000091e-04
2.928000000000000047e-01,8.783982000000000291e-04,0.000000000000000000e+00,-2.405700000000000091e-04
3.028000000000000136e-01,9.083981999999999994e-04,0.000000000000000000e+00,-2.405700000000000091e-04
3.128000000000000225e-01,9.383981000000000440e-04,0.000000000000000000e+00,-2.405700000000000091e-04
3.227999999999999758e-01,9.683981000000000143e-04,0.000000000000000000e+00,-2.405700000000000091e-04
3.327999999999999847e-01,9.983979999999999504e-04,0.000000000000000000e+00,-2.405700000000000091e-04
3.427999999999999936e-01,1.028398000000000029e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.528000000000000025e-01,1.058398000000000108e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.628000000000000114e-01,1.088397999999999970e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.728000000000000203e-01,1.118398000000000048e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.827999999999999736e-01,1.148397999999999910e-03,0.000000000000000000e+00,-2.405700000000000091e-04
3.927999999999999825e-01,1.178397999999999989e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.027999999999999914e-01,1.208398000000000068e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.128000000000000003e-01,1.238397999999999929e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.228000000000000091e-01,1.268397000000000101e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.328000000000000180e-01,1.298396999999999963e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.428000000000000269e-01,1.328397000000000041e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.527999999999999803e-01,1.358396999999999903e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.627999999999999892e-01,1.388396999999999982e-03,0.000000000000000000e+00,-2.405700000000000091e-04
4.727999999999999980e-01,1.418397000000000061e-03,0.000000000000000000e+00,-2.405700000000000091e-04
